id,text
3985482603353894,"【人民日报：中国不可能落入中等收入陷阱】12日，人民日报刊文称，我国现在达到的发展水平远高于当年拉美国家落入“中等收入陷阱”时的发展水平，不可能落入拉美式“中等收入陷阱”。只要经济能够实现由数量追赶向质量追赶的平稳转型，就能成功跨越中等收入阶段，进入高收入社会。http://t.cn/R5JyEZ4"
3985482804889306,"【日本裸体餐厅开业 禁止胖子入内[哼]】听说过腐国有裸体餐厅，下个月霓虹国也要有首个裸体餐厅开业了。不过霓虹国的要求高的很呐，纹身者不能进，手机相机不能进，年龄太小不能进，年龄太大不能进，最让人受伤的是，胖子不能进！凭啥提这么“变态”的条件↓http://t.cn/R5JyuhG"
3985483161258988,"#央视快讯#【邹市明首登美国拳坛 勇夺WBO拳王金腰带[鼓掌]】北京时间今天上午，中国拳手邹市明在美国麦迪逊花园广场举行的世界次轻量级拳击比赛中，以较大优势战胜匈牙利对手约瑟夫•阿伊塔伊，夺得WBO国际蝇量级拳王金腰带。转起祝贺邹市明！（央视记者杨春）"
3985483614584518,"【[话筒]视频告诉你，外出吃饭千万别这样坐！】警方提醒，外出用餐，千万不要把衣服或包搭在身后，尽量放在视线范围内！扩散！http://t.cn/R5xZ4Lo @央视新闻"
3985483614726696,"【河北钻婚夫妇拍时尚大片走红网络】河北邯郸95岁老人携手相伴64年的妻爱妻，拍摄时尚大片贺钻婚！照片在全河北的户外大屏展映，一时间幸福浪漫洋溢燕赵大地！夫妻二人自1951年相识相爱，辗转3省5市，半生颠沛流离，一路相随。白发苍苍仍能秀出时尚、甜蜜，网友赞为#最潮钻婚夫妇#。"
3985483866980608,"【经典必读！古人教你的200个人生智慧】①君子爱财，取之有道；②不积跬步，无以至千里；不积小流，无以成江海。③己所不欲，勿施于人；④敏于事而慎于言；⑤良药苦口利于病，忠言逆耳利于行……5000年历史沉淀下来的精华词句，收藏！（人民网）"
3985484118058195,"【男子过马路玩手机 遭二次碾压身亡[伤心]】近日，南京一男子过马路低头玩手机，没在意过往车辆，结果先被一辆厢式货车撞上，就在货车司机下车时，后面轿车又撞上了躺地男子，遭两辆车接连碾压当场身亡。重要的话讲三遍！走路开车不要玩手机！不要玩手机！不要玩手机！[拜拜]http://t.cn/RqmjgfU"
3985484952435566,"【90后女孩朋友圈“炫富” 1年间挪用公款18万】乌鲁木齐90后女孩林某，出身于工薪家庭。2013年入职后，却出手阔绰，几乎每次喝酒泡吧都是她来买单。而林某每月只有几千元的工资，根本无法支撑这样的消费。而在她“炫富”的背后竟然是一年时间，挥霍公款18万元。她都干了啥？↓http://t.cn/R5JUIOQ"
3985485943200578,"【邹市明首登美国拳坛 勇夺WBO拳王金腰带[鼓掌]】据央视，北京时间今天上午，中国拳手邹市明在美国麦迪逊花园广场举行的世界次轻量级拳击比赛中，以较大优势战胜匈牙利对手约瑟夫•阿伊塔伊，夺得WBO国际蝇量级拳王金腰带。转起祝贺邹市明！"
3985486131549084,"【大爷种600多株罂粟被刑拘 称不知是毒品只当凉菜吃】山东李老汉今年3月份时，把自家房屋西侧的地里种植了一片大蒜，而在大蒜地里，还同时种下了一些美丽的花朵，而这些花朵正是毒品罂粟。种植罂粟是违法行为。面对询问种植罂粟的原因和用途，李老汉的回答是，抹酱，当凉菜吃。http://t.cn/R5xpMzZ"
3985486500801166,"【优分期借道华塑控股上市遭问询】在监管趋严的环境下，互联网金融企业曲线上市已不再属易事。就在华塑控股（000509）与5月22日发布公告拟重组并购进军互联网金融领域后，深交所便下发问询函，涉及标的公司旗下的优分期或“速贷熊”是否具备相关业务资质、盈利能力等核心问题。http://t.cn/R5JUR23"
3985487389686875,"【[话筒]广东河源3岁男孩失踪 见到请报警！】冯梓豪，男，3岁，昨天下午15时许在广东河源市东源县灯塔镇白寨村下来角小组失踪，失踪时穿白色衬衫，衣服印有一条鱼和一只猫的图案，家人已报警。有线索请联系灯塔派出所，电话：0762-8102204或110。"
3985487889355021,"【证监会副主席姜洋：加强对忽悠式、跟风式重组的监管】证监会副主席姜洋今日（6月12日）在上海陆家嘴论坛上发表主旨演讲时表示：要加强对忽悠式重组、跟风式重组等的监管；加强监管、防范风险是资本市场的永恒主题，什么时候都不能放松；要防范私募基金股权众筹等领域的风险。（每经记者 宋思艰）"
3985488832980947,"【邹市明首登美国拳坛夺WBO拳王金腰带】今天上午，中国拳手邹市明在美国麦迪逊花园广场举行的世界次轻量级拳击比赛中，以较大优势战胜匈牙利对手约瑟夫•阿伊塔伊，夺得WBO国际蝇量级拳王金腰带。http://t.cn/R5J4IvC央视新闻"
3985488907630904,"#微感动#【公交司机的爱心饭[心]】当公交司机的他开车时见一流浪老人躺公交站长椅上，嘴里不知嚼啥，忙下车把自己的晚饭给老人。老人说不清家在哪儿，他决定当班时每天给老人送饭。一天至少送两次，还尽量变口味…浙江司机张金夫善良是最暖的饭[赞]（央视记者赵奕）"
3985489802003949,"【证监会副主席姜洋：严格依法执行强制退市制度】证监会副主席姜洋在“陆家嘴论坛”表示：中国企业杠杆率高企，信用风险增加。发展资本市场要坚持服务实体经济。严格依法执行强制退市制度。要规范大股东行为，鼓励上市公司提高回报投资者的力度，要改善上市公司信息披露。（华尔街见闻）"
3985491159690838,"【今晚将有神奇“木星合月”，肉眼可见！】12日20时30分左右，朝西南方向瞭望，你就有机会看到“大个子”木星与明月近距离接触的场景。如果天空晴朗，仅凭肉眼就能清晰见到星月争辉和行星美丽的光环。蓝色天幕下，星月相伴如恋人般深情对望、喃喃低语…浪漫天象，@ TA，一起看！http://t.cn/R5xVuz5"
3985491159690869,"【同一天，广东两地7名学生溺水身亡[蜡烛] 遇有人溺水你应该这样做↓↓】高考刚刚结束，揭阳市某学校十多名高中应届毕业生结伴外出游玩，期间却不幸发生溺水意外。据通报，10日下午2时左右，空港经济区地都镇南陇水库发生一宗意外溺水事件，致3男1女死亡。揭阳应届毕业生结伴出... 另，10日10时许，徐闻县下洋镇上湖村4名小学生相约到含口村路口一废弃烧砖遗留下的大水坑边钓鱼玩耍，结果导致3人溺水身亡。徐闻4名小学生砖厂废..."
3985491169134034,"【独臂刑警陈冰：我的肩膀依然有力】陈冰，“80后”刑警。2010年一次勘察，他被万伏高压电击中，右臂截肢，右腿永久性功能障碍。他咬牙学会站立、左手书写，婉拒应有的每月看护费和组织照顾，申请重返岗位。4年多来，他单手整理5000份旧案卷宗，协助侦破30余起案件。（新华社、人民日报）陈冰：独臂坚守刑侦一..."
3985492234684849,"【证监会副主席姜洋：要及时启动深港通】姜洋表示：要及时启动深港通，完善沪港通。（每经记者 宋思艰）"
3985493618066265,"【证监会副主席姜洋：严格执行强制退市制度，严管忽悠式重组】6月12日，在上海召开的2016陆家嘴论坛开幕式上，中国证监会副主席姜洋在演讲中提到，资本市场植根于实体经济，又服务于实体经济。发展资本市场必须始终坚持服务实体经济的根本宗旨，不能自娱自乐。否则资本市场就会成为无本之木、无源之水。证监会副主席姜洋：严..."
3985494184809444,"【中国预计从2024年开始进入高收入阶段】《人民日报》12日刊文称，参照世界银行对四个收入组的划分，可以对1978年以来我国经济发展阶段进行相应划分和前瞻性预测。对照国际经验、结合我国实际，深入分析这四个阶段可发现，预计到2024年左右，我国将进入第四阶段，即高收入阶段。http://t.cn/R5JbWeS"
3985495585258203,"#那年今日#【数学不好就放弃？看看华罗庚的故事】儿时一度数学不及格，因家贫中途退学，一生只有初中毕业文凭。曾被戏称“罗呆子”的他却开创了中国解析数论、矩阵几何学、自守函数论与多元复变函数论等方面的研究。1985年的今天，数学家华罗庚病逝。他曾说，“自学，不怕起点低，就怕不到底”。共勉！"
3985495589456676,"【邹市明首登美国拳坛 勇夺WBO拳王金腰带】#邹市明美国首秀#北京时间今天上午，中国拳手@我就是我邹市明 在美国麦迪逊花园广场举行的世界次轻量级拳击比赛中，以较大优势战胜匈牙利对手约瑟夫•阿伊塔伊，夺得WBO国际蝇量级拳王金腰带[鼓掌][鼓掌]祝贺！比赛回看戳这里↓http://t.cn/R5JbDY9"
3985496192925192,"【官方发布兰州牛肉面动漫形象：""牛大""】11日,甘肃省兰州市委宣传部正式发布了这一形象。据了解,“牛大”憨态可掬的形象体现出兰州人民憨厚耿直和乐观向上的生活态度;牛角颜色体现了牛肉面“一清二白三红四绿”特色,轮廓则采用流畅的线条体现兰州牛肉面的做工手法。 PS：感觉又一网红要诞生了[偷笑] via@新华社中国网事"
3985496197975968,"【网传“猪肉长钩虫” 煮不烂、炸不熟？食药监总局：没这种虫】网传“猪肉长钩虫，煮不烂、炸不熟、高温杀不死”。国家食药监总局近日回应称经相关专家查看网传“猪肉钩虫”的图片，确认大部分是猪的血管、神经纤维等被误认成虫，因属肌腱等致密结缔组织，所以难煮烂。扩散辟谣！http://t.cn/R5Jwo2O"
3985498348997862,"【央行副行长：允许金融机构有序破产】央行副行长张涛12日在陆家嘴论坛发表演讲称：金融业态的问题不容忽视，尤其需要把包括互联网金融在内的所有金融业务纳入全方位监管框架。对于经营出现风险、失败的机构，要建立有序处置、退出框架，允许金融机构有序破产。http://t.cn/R5JGSXQ"
3985498467150058,"【闹大了！曝2名英球迷遇袭生命垂危 有人用刀攻击[衰]】据新浪体育，今日凌晨，欧洲杯英格兰与俄罗斯1:1战平。不仅仅足球场上踢得激烈，比赛前后的场外“较量”连番上演。赛前英格兰、俄罗斯、法国球迷三方斗殴， 赛后英格兰球迷被俄罗斯球迷围攻，现在，这些丑恶的暴力行径很有可能面临严重的后果，据报道，两名英格兰球迷在球迷冲突后已经“面临生命危险”。惊！曝2名英球迷遇袭..."
3985498713973950,"【汕头一起交通事故引发谣言 涉醉驾者实为私人老板】6月10日晚21时30分，汕头市黄河路与泰山路交界处发生一起小汽车撞伤3名行人的交通事故。事发后，伤者被送医院救治，警方现场抓获涉嫌醉驾司机纪某（男，汕头市人，私人老板）。在取证过程中，部分围观群众聚集起哄，少数人员煽动闹事，砸打肇事车辆，不让交警带离肇事司机。经现场疏导劝解，聚集人员于11日凌晨先后散离。目前，3名伤者正在救治中。肇事司机纪某涉嫌醉驾，已被公安机关刑事拘留。汕头一起交通事故引发... 图片来源网络"
3985499473339480,"【一组有故事的毕业照！川农女生晒19年前后对比照】1997年6月，@邓又弟 在四川农业大学里拍下了这样一组照片。19年后的今天，她在四川农业大学即将毕业。同样的地方，我已长大，爸妈渐老！网友：看完才明白什么叫真正的母校[泪流满面]  看完整图集↓http://t.cn/R5JGQlk"
3985502123590240,"【[话筒]西安芹菜滞销4毛一斤没人要 帮菜农找销路】“春季芹菜上市价从去年的1元多降到现在几毛钱，仍无人问津！”往年西安芹菜上市比江苏、山东等地晚，然而今年因天气原因三地芹菜上市时间重合，西安芹菜卖不出，有菜农只得含泪让旋耕机开进菜地，将已过成熟期的菜打碎！扩散，别让菜农汗水白流！临潼200多亩芹菜滞..."
3985502367804715,"#世界那么大 感谢遇见你#【超有爱！世界最矮夫妻秀恩爱身高不足0.9米】世界上最矮的一对夫妻，身高不足3英尺（0.9米），但却证明了身高体型都无关紧要，拥有爱情可以让他们如此开心[心]。来自巴西的Paulo和Katyucia，身高分别只有34.8英寸（88cm）和35.2英寸（89cm）,仿佛童话世界里走出来的小矮人。（光明网、重庆晨报）超有爱！世界最矮夫妻..."
3985502489015931,"【这样的毕业照就不是人人能拍了！川农女生晒19年前后对比照】1997年6月，@邓又弟 在四川农业大学里拍下了这样一组照片。19年后的今天，她在川农即将毕业。同样的地方，我已长大，爸妈渐老！[心]网友：看完才明白什么叫真正的母校……"
3985502987721711,"【30辆自驾车被困湖滩 众人筹钱请挖掘机开路】刚刚过去的端午节，可谓“湿透”了，雨几乎一直在下。因为没有预估到这场雨，一群自驾到长寿湖边露营的重庆市民差点困在湖滩上，他们开上湖滩的约30辆车一度面临开不回家的风险。到底发生了什么？（图文无关）http://t.cn/R5JqSXy"
3985503478783950,"【英格兰战平俄罗斯 不胜魔咒延续】2016欧洲杯B组首轮在韦洛德罗姆球场开始第2场较量，英格兰1比1战平俄罗斯，阿金费耶夫多次作出神勇扑救，戴尔第73分钟任意球破僵局，V-别列祖茨基补时头球扳平。英格兰欧洲杯历史上开局不胜魔咒延续。新华http://t.cn/R5Jqpgh"
3985503940328571,"#南方暴雨#【南方第17、18轮强降雨来袭:4省今起将迎大暴雨】中央气象台6月12日10时继续发布暴雨蓝色预警。12日起至16日，南方地区将现大范围强降雨过程，其中今明天，广西东北部、广东东北部、福建南部、云南西部等局地大暴雨，这已经是南方入汛来的第17、18轮强降雨。http://t.cn/R5J7N3f"
3985504045769318,"【云南一村40多人涉盲井式命案：年轻的动手，老人女人装家属】据不完全统计，云南盐津县庙坝镇石笋村有40多人涉“盲井式犯罪”被抓或向警方自首，仅艾姓一族至少就有8人。夫妻、父子、母子、兄弟、兄妹等近亲共同涉案亦不鲜见。这些人之间分工明确——有出谋划策、有诱“点子”下井、有实施杀人、有假扮家属。云南一村40多人涉盲...上游新闻"
3985505509356854,"【独臂刑警陈冰：我的肩膀依然有力】陈冰，重庆一名“80后”刑警。2010年一次勘察，他被万伏高压电击中，右臂截肢，右腿永久性功能障碍。他咬牙学会站立、左手书写，婉拒应享有的每月看护费和组织照顾，申请重返岗位。4年多来，他单手整理5000份旧案卷宗，协助侦破30余起案件。http://t.cn/R5xKcIr"
3985506259411790,"【28省份明确高温津贴标准 你的津贴拿到了吗】进入6月，不少地区迎来夏季高温期，高温津贴也进入发放时间。目前全国至少已有28个省份明确了津贴发放标准。而本月，全国范围内也将开展用人单位遵守劳动用工和社会保险法律法规情况专项检查，高温津贴发放情况被列入其中。http://t.cn/R5J5yhC"
3985506263853629,"【警方公布一起研究生考试作弊案 橡皮中藏玄机】2016年全国硕士研究生招生考试，江苏师范大学考场的一名考生开考后多次提出上厕所⋯很快，老师发现该考生总在看手上的橡皮。该橡皮状物体其实是作弊器，里面带有显示器。据悉，这种设备使用的是微电波的一种手段，它的频段很难被无线电监测发现。扬子晚报徐州警方公布一起研究..."
3985506264151052,"【28省份明确高温津贴标准 你的津贴拿到了吗？[围观]】进入6月，不少地区迎来高温，高温津贴也将随之发放。但各省发放时间与标准有所差异：北京（6-8月）室内120元/月；广东（6-10月）150元/月；山西（6-8月）240元/月......戳↓看你的省份能拿多少？ （中国新闻网）"
3985507183105483,"【项俊波：保险业吸纳社会就业的前景巨大】12日，保监会主席项俊波在陆家嘴论坛上表示，保险业吸纳社会就业的前景巨大。去年我国保险业新增从业人员180万人。今年，截至4月底保险业又新增从业人员56万人。其中相当部分是下岗再就业的人员。（每经记者 涂颖浩）http://t.cn/R5J5MS7"
3985508100891873,"【遇到警察查验身份时的“正确姿势”  你应该知道！[话筒]】最近，深圳两名女孩逛街被警察查验身份证，后被依法强制传唤。有小伙伴关心：如果我遇到警察查验该如何应对？难道出门逛街、买菜，都得携带身份证吗？如果没带，岂不要被警察“抓走”了？戳图，遇到警察查验身份时的“正确姿势”，你得了解↓"
3985508818628290,"【6.14-16上海迪士尼度假区开放情况、公交运营将调整，迪士尼小镇6月14日暂时关闭】由于@上海迪士尼度假区 将举办开幕仪式，迪士尼小镇6月14日暂时关闭；6月14日至16日，通往度假区的公共交通的运营时间将相应调整，度假区的开放情况及运营时间也有可能变更；上海迪士尼乐园6月16日（当天门票不现场销售）的运营时间为中午12点至晚上10点。详↓@上海发布"
3985510038815046,"【90大寿抢镜的人太多，英国女王使出了奇招(组图)】每年6月的第二个星期六，是英国女王的官方生日，而今年，又是女王的90大寿的官方生日，据 @英国那些事儿，从几个月前开始，英国人民就在用各种方式给女王祝寿。而在女王的生日庆典上，发生了这些有趣的事：http://t.cn/R5J5edy"
3985510638551684,"【党报：中国预计从2024年进入高收入阶段 】人民日报刊文称，中国进入高收入阶段将在六七年后实现。届时，第一个百年奋斗目标已经实现，全面小康社会已经建成。剔除价格因素，2035年前后我国人均国民总收入将达到2.6万—3.0万美元。你还差多少？http://t.cn/R5Jt7AM"
3985511296973482,"【男子不服判罚扬言“我大把钱”  当交警面撕罚单】近日在广东江门，一男子因不按规定超车与另一辆小车发生碰撞，交警到场后判其负全责。但该男不服，口出狂言称：“你开多几张（罚单）啊，我大把钱。”并当着交警面将罚单撕碎。目前，他已被当地警方传唤。DV现场http://t.cn/R5xKX1E"
3985511296973907,"【“万磁王、甘道夫”在上海“征婚”啦】@上海国际电影节 开幕前，伊恩爷爷抓紧时间体验魔都生活。人民公园这个地方大家熟悉吧？爷爷自曝：剑桥毕业~身高五英尺又十一，年方77，最关键的~~~伦敦~~有房。（爷爷掌握了魔都相亲角精髓内容，注意看图二，老爷子真走心[兔子]）@英国大使馆文化教育处"
3985512052160701,"【干货！英语常用介词固定搭配大全推荐】单词背了不少，但怎样运用才能让你的英语高级起来呢？这些就是平时经常遇到，但偶尔忘记或记错意思的搭配。戳图↓↓ 背完这些让你的英语上个台阶！转起学习，备战四六级！@人民网"
3985513814033432,"#轻松一刻#【一条沉溺于看视频的狗[doge]】这是一只叫奇科的柴犬，7个月大，沉溺于看电视和视频。它的主人Olesia说：奇科第一天领回家的时候，就开始和他一起看电视，当他出门的时候，也会把电视开着，让奇科看个够。它还会模仿主人，端正的坐在板凳上看。网友：怎么这狗看着有点眼熟？@中国新闻网"
3985513818022098,"【复杂的高铁速度：现行时速提50公里 运营成本涨1/3】面对各界对高铁提速不断高涨的呼声，中国铁路总公司高层近日表示，高铁提速是经济问题，技术上没有问题，但经济上是否合理，需要充分论证。记者了解到，从现行300公里时速恢复到350公里时速，将使运营成本上涨三分之一左右。http://t.cn/R5JtTMa"
3985513818233242,"【川农女生晒19年前后对比照 网友：看完才明白什么叫真正的母校[心]】1997年6月，@邓又弟 在四川农业大学里拍下了这样一组照片。19年后的今天，她在川农即将毕业。同样的地方，我已长大，爸妈渐老！网友：看完才明白什么叫真正的母校……"
3985514329724488,"#市场风云#【股灾周年祭】“千股跌停”、“国家救市”、“大佬落马”、“制度革新”等关键词勾勒出了2015股灾风云录。对于资本市场而言，虽然风云激荡的2015年已成过去，但“股灾”留下的反思与教训仍耐人寻味。去年的股灾中临危受命的“救世主”和落马的“大老虎”都是谁？http://t.cn/R5Jz6dK"
3985514350370844,"【#上海迪士尼来啦# 6月16日中午12点起正式迎接首批游客！】6月14日至16日，上海迪士尼度假区将举行盛大开幕庆典系列活动，邀请海内外媒体及特别来宾参与这历史性时刻。15日晚将上演“开园盛典”；16日开园首日中午12点迎客，运营时间为中午12点至晚上10点。 http://t.cn/R5Jtmjh"
3985514702796903,"【融化的面纱：长白山天池开冰奇观】每年11月，长白山天池进入冰封期，湖面结成冰盖。受强降雨影响，今年长白山天池提前进入开冰期。冰融从周边温泉带逐渐向内延伸，目前冰融已超一半。开冰后的天池如翠绿宝石，镶嵌群峰之中，宁静旷远。戳视频看奇观↓(央视记者赵智明) http://t.cn/R5JtrrC"
3985515323350521,"【参观联合国总部不要9980只要998？联合国怒批个别工作人员搞腐败！】今日联合国官方微信称:暑期将至，有人打广告称：只要998，可参观联合国总部、见到秘书长潘基文。联合国表示：联合国主办活动一律免费。“不排除有个别联合国工作人员，利用职务之便参与主办相关活动。在这里，我们也奉劝这些同事悬崖勒马，毕竟联合国对腐败行为一直是‘零容忍’的。”（每经记者 宋思艰）"
3985515831750424,"【“一行三会”领导齐聚陆家嘴 这些要点你应该知道】“一行三会”领导在陆家嘴论坛的讲话内容，引发关注。其中，证监会副主席姜洋喊话“跟风式重组”：让他们老老实实做主业；央行副行长张涛：让金融机构该重组重组，该倒闭倒闭；保监会主席项俊波谈供给侧改革下保险的发力方向…http://t.cn/R5Jcw7N"
3985516330890911,"#午间分享#节后第一天上班是不是犯困？看个刺激的视频，一下就不困了。http://t.cn/R52HDrr"
3985516779170245,"【揭阳4名学生高考后水库玩水 不幸溺亡】广东揭阳，4名刚参加完高考的应届毕业生10日在当地一水库溺水身亡。 据悉，当天，谢某武等10多名同学，相约到揭阳空港经济区地都砲台镇风门古径游玩。14时左右，其中6人到南陇水库玩水，6个学生爬到水库里的一个简易浮板上玩水时不慎落水，发生了溺水事件。揭阳4名学生高考后水..."
3985518142092908,"【证监会祁斌：没有A股的MSCI是不完整的】证监会国际合作部主任祁斌在陆家嘴论坛上发言称：长期来看，A股被纳入MSCI指数是一个历史必然，早晚会发生。跟国际投资者如果谈一点个人的看法，当你参与一个市场时，最好不要等太久，等一个市场完美了之后才进入这个市场，就太迟了。http://t.cn/R5JcN8F"
3985518842274534,"【邹市明美国首秀十回合点胜 卫冕WBO国际金腰带】北京时间6月12日上午，35岁的中国职业拳手邹市明在麦迪逊花园广场，与19岁的匈牙利拳手阿耶塔伊打满十回合，最终以点数战胜19岁小将，卫冕WBO国际蝇量级拳王金腰带，职业拳坛战绩8胜1负。这次比赛是邹市明职业生涯第一次出国征战，在有“拳坛麦加”之称的麦迪逊花园广场中国拳手第一次现身以胜利完美收场。via CCTV5"
3985519094010061,"#乐享时光#万万没想到，好像又是那只神奇的金毛，主人让TA给个交代，没错，Ta是给了个jiāodài http://t.cn/R5J2utB"
3985519597062093,"【这套广播体操你做过吗？】看看里面哪个是当年的你[偷笑]  @微小微http://t.cn/R52r334"
3985519841596277,"#乐享时光#万万没想到，又是一只神奇的汪，主人让TA给个交代，没错，Ta是给了个jiāodài http://t.cn/R5J2utB"
3985521363480644,"#拌饭娱乐#实力小哥脑洞大开带你重温《那些年我们一起追过的电视剧》太有才了！[赞]即搞笑又暖心。。。[笑cry][笑cry] http://t.cn/R5y7d0c"
3985521363482641,"【实拍：昆明一公交车遇堵车开上人行道 网友：你咋不上天呢？】近日，网友拍到在昆明彩云北路朱家村立交桥附近，一辆公交车遇到堵车后，司机“霸气”地一打方向盘，竟开上了人行道上行驶，导致路人纷纷避让。视频via@微观云南 http://t.cn/R5Vswvx"
3985521368154597,"【美首条高铁项目与中方合作不会受西部快线事件影响】近日，负责美国第一条高速铁路建设的加利福尼亚州高铁局表示，美方在加州高铁项目上与中方的接洽，不会受到西部快线公司单方面宣布终止与中国公司合作的任何影响。加州高铁局说，目前线路已有约190公里土建工程开工。http://t.cn/R5JVbyB"
3985523053487408,"【人民网评：毒跑道链条流淌不道德血液，要让不法分子倾家荡产】文章称，在众多疑似“毒跑道”事件中，家长们的声声质疑拷问着企业的良心。如果说跑道建设链条上的企业流淌“不道德的血液”，那么监管条线上的教育、住建、质监、环保等多个部门则是集体陷入“责任的打盹”。http://t.cn/R5JbZ78"
3985526895197506,"【许魏洲回忆高考】“最受欢迎网剧偶像”许魏洲昨晚加入央视《星光大道超级版》，唱歌跳舞秀吉他，还回忆起自己的高考。考题为医院场景的即兴表演，大部分考生都是连滚带爬、各种惨叫，来看看""这位安静的美男子""是怎么标新立异拿高分的↓↓↓[doge]http://t.cn/R5x5HGh"
3985527650259405,"【遇到警察查验身份证？ 你该这么做】最近，深圳两名女孩逛街被警察查验身份证，后被依法强制传唤。有小伙伴关心：如果我遇到警察查验该如何应对？难道出门逛街、买菜，都得携带身份证吗？如果没带，岂不要被警察“抓走”了？戳图，遇到警察查验身份时的“正确姿势”，你得了解↓（央视新闻）"
3985528254771137,"#恭喜轩爸#【邹市明首登美国拳坛 勇夺WBO拳王金腰带[太开心]】据央视新闻报道，北京时间今天上午，中国拳手@我就是我邹市明 在美国麦迪逊花园广场举行的世界次轻量级拳击比赛中，以较大优势战胜匈牙利对手约瑟夫•阿伊塔伊，夺得WBO国际蝇量级拳王金腰带祝贺！（央视：杨春）"
3985528908434947,"【看到这张照片，心被暖了一下[心]】10日晚，哈尔滨突下大雨，中央大街上没带伞的人纷纷四散躲雨，除了在街上执勤的战士，他们纹丝不动地站在雨中坚守岗位。一个环卫大爷站悄悄地站在战士身后，高举雨伞替他挡雨。事后@新晚报 记者采访到这位大爷，他说：“我当时没想那么多，就想着别让他浇着。”"
3985528913016644,"#午间分享#这套广播体操你做过吗？看看里面哪个是当年的你[偷笑]http://t.cn/R52r334"
3985528913016948,"【指纹密码究竟安全吗？[思考]】现在指纹密码变得越来越常见，把手指放上去轻轻一按即可完成识别解锁，快捷又高效。如今，掏出手机，手指碰一碰就打开开机锁，再碰一碰就完成转账。那么，这样的指纹密码究竟安不安全呢？戳图↓↓↓看看结果到底如何。提醒：使用手机注意""陷阱""↓↓"
3985529429273025,"【景区变成这样 你忍心吗？[怒]】端午小长假期间，江西九江，许多游客来到有百年历史的庐山登山古道游览。然而长约4.6公里的登山路甚至旁边的峡谷里，游客乱扔的纯净水瓶、零食包装袋到处可见，污染了环境，也给环卫工清洁造成大麻烦↓↓美景需共同爱护，出游记得带走垃圾，承诺转！（图自CFP）"
3985530838577755,"#恭喜轩爸#【邹市明首登美国拳坛 勇夺WBO拳王金腰带[太开心]】据央视新闻报道，北京时间今天上午，中国拳手@我就是我邹市明 在美国麦迪逊花园广场举行的世界次轻量级拳击比赛中，以较大优势战胜匈牙利对手约瑟夫•阿伊塔伊，夺得WBO国际蝇量级拳王金腰带。祝贺[威武]！（央视：杨春）"
3985530855530660,"【美首条高铁项目与中方接洽不会受西部快线事件影响】近日，负责美国第一条高速铁路建设的加利福尼亚州高铁局表示，美方在加州高铁项目上与中方的接洽，不会受到西部快线公司单方面宣布终止与中国公司合作的任何影响。加州高铁局说，目前线路已有约190公里土建工程开工。http://t.cn/R5JVbyB"
3985532687943738,"【土豪当交警面撕罚单 扬言“我大把钱” [doge]】近日在广东江门，一男子因不按规定超车与另一辆小车发生碰撞，交警到场后判其负全责。但该男不服，口出狂言称：“你开多几张（罚单）啊，我大把钱。”并当着交警面将罚单撕碎。目前，他已被当地警方传唤。http://t.cn/R5xKX1E"
3985534953032206,"【可乐鸡翅已经OUT了，这才是做鸡翅的王道！】鸡翅的非油炸新吃法，健康美味全搞定！by网络 http://t.cn/R5MXAzn"
3985535615339950,"#重温入党誓言#【孔祥瑞：敢求新 愿担当】孔祥瑞，是一名只有初中文化的天津港码头工人。从业44年，他取得了几十项专利，200多项科技成果，成为""蓝领""专家，还获得全国优秀共产党员等殊荣。他的工作日志记录这样一句话，同时也是他一生的追求：""忠于党，专于业，敢求新，愿担当。""http://t.cn/R5JMyoy"
3985535808915041,"【上海保交所正式运营 首期注册资本22.35亿元】12日，保监会在陆家嘴论坛期间举行上海保险交易所股份有限公司揭牌仪式。保监会主席项俊波、上海市市长杨雄为上海保交所揭牌。上海保交所按照“公司化、市场化、专业化”的原则组建，首期注册资本22.35亿元。（每经记者 涂颖浩）http://t.cn/R5JM4nI"
3985536190731504,"【外出吃饭你还敢这样坐?[吃惊]监拍的一幕幕】在外吃饭，居然吃着吃着，就有一只神不知鬼不觉的手伸向你！太可怕！外出用餐，不要把衣服或包搭在身后，尽量放桌上，或自己的正面视线内。转发，让跟多人引起警惕！http://t.cn/R5xZ4Lo"
3985536462960490,"太嚣张了！手机一秒钟就被偷走了！提醒[话筒]：人多的地方，小心装作打电话的人！ http://t.cn/R5IJ4fS"
3985536630906510,"【欧洲杯英俄踢平 俄球迷满场追打英国人……】11日，2016欧洲杯小组赛B组英格兰和俄罗斯1-1战平，球队不分胜负，但球迷非要分胜负，赛后英俄球迷间发生暴力冲突。英媒称，英国球迷被俄罗斯球迷满场追打……现场图集：http://t.cn/R5JIB1Y"
3985539072343347,"【澳大利亚一中国留学生遭4人殴打身亡，两名同胞嫌犯护照被扣】据澳大利亚媒体报道，近日，墨尔本的2名中国留学生被勒令不得出境，他们被指控在斗殴时殴打一名同胞Hu致其重伤身亡。当地警方透露，Hu与一名女子约会，另一名17岁少年也喜欢这位女子。Hu与这位少年是在一群人的面前打架，但局面在不久后失控。澳大利亚一中国留学生..."
